NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Literaria. Publicación Mensual,543,"Restrepo, Vicente",Creador,NA,Colombia,"La ""Historia general del Nuevo Reino de Granada"" del obispo Piedrahita [continúa]",47,Marzo de 1894,No,NA,Español,NA,Reseña,NA,NA,"Historia general del Nuevo Reino de Granada, de Lucas Fernández de Piedrahita",2,510-512,
Revista Literaria. Publicación Mensual,544,"Obligado, Rafael",Creador,NA,Argentina,Basta y sobra,47,Marzo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,512,
Revista Literaria. Publicación Mensual,545,"Restrepo, Vicente",Creador,NA,Colombia,"La ""Historia general del Nuevo Reino de Granada"" del obispo Piedrahita [continuación]",48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/03/23,513-520,
Revista Literaria. Publicación Mensual,546,"Martínez, Antonio R.",Creador,NA,Colombia,Apuntes sobre el origen e historia de Fusagasugá,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,520-528,
Revista Literaria. Publicación Mensual,547,Anónimo,Creador,NA,Colombia,Un actor célebre,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/02/23,528-530,Sobre el actor norteamericano James Collins
Revista Literaria. Publicación Mensual,548,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/08/23,530-538,
Revista Literaria. Publicación Mensual,549,"Gabriac, Alexis de",Creador,NA,Francia,Lima,48,Abril de 1894,Sí,NA,Español,Francés,Prosa No ficción,NA,NA,NA,4,538-542,"Tomado de Promenade à travers l'Amérique du Sud : Nouvelle-Grenade, Équateur, Pérou, Brésil. Tienen notas del traductor."
Revista Literaria. Publicación Mensual,550,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería de Piedrahita [continuación del artículo Estudios biográficos de la historia de América],48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,542-545,
Revista Literaria. Publicación Mensual,551,"Rivas, Medardo",Creador,NA,Colombia,Aristides Rojas,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/05/23,545-547,
Revista Literaria. Publicación Mensual,552,"Laverde Amaya, Isidoro",Creador,NA,Colombia,En memoria de un escritor venezolano,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,457-459,Sobre la muerte del escritor venezolano Aristides Rojas
Revista Literaria. Publicación Mensual,553,"Vásquez Guarda, Efraím",Creador,NA,Chile,De Heine,48,Abril de 1894,No,NA,Español,NA,Poesía,NA,"Laverde Amaya, Isidoro",,1,549-550,Posible traducción de Heine
Revista Literaria. Publicación Mensual,554,"Berthoud, Eugène",Creador,NA,Francia,Las tres hermanas del poeta. Imitación de Berthoud,48,Abril de 1894,Sí,"Calcaño, Eduardo",Español,Francés,Poesía,NA,NA,NA,0.7,550-551,Imitación de Berthoud
Revista Literaria. Publicación Mensual,555,"Calcaño, José Antonio",Creador,NA,Venezuela,De un álbum,48,Abril de 1894,Sí,"Calcaño, José Antonio",Español,Inglés,Poesía,NA,NA,NA,0.5,551,
Revista Literaria. Publicación Mensual,556,"Guerrini, Olindo",Creador,Lorenzo Stecchetti,Italia,De Stecchetti,48,Abril de 1894,Sí,"Cuenca, Agustín F.",Español,Italiano,Poesía,NA,NA,NA,0.5,551,
Revista Literaria. Publicación Mensual,557,Anónimo,Creador,NA,NA,Cartagena en 1861,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/08/23,551-555,
Revista Literaria. Publicación Mensual,558,"Laverde Amaya, Isidoro",Director,NA,NA,Noticias literarias,48,Abril de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,555-558,
Revista Literaria. Publicación Mensual,559,"Fleuriot-Kerinou, Francis",Creador,NA,Francia,El armero de Axbridge,49,Mayo de 1894,Sí,"Suárez Murillo, Carlos",Español,Francés,Prosa Ficción,NA,NA,NA,16,01/01/16,
Revista Literaria. Publicación Mensual,560,"Cordovez Moure, José María",Creador,NA,Colombia,Crónicas de Bogotá. Una explosión inesperada,49,Mayo de 1894,No,NA,Español,NA,Prosa Ficción,Crónica,NA,NA,07/07/23,17-24,
Revista Literaria. Publicación Mensual,561,"Goya, Antonio",Creador,NA,España,Cuentos e historias. El gancho,49,Mayo de 1894,No,NA,Español,NA,Prosa Ficción,Cuento,NA,NA,3,24-27,"El texto hace parte del libro ""Cuento de la vida y de la muerte"" publicado en 1901 en Las Palmas de Gran Canaria. El cuento ""El gancho"" fue publicado en 1897 en El Diario de Las Palmas en 1897. "
Revista Literaria. Publicación Mensual,562,"Mora, José Joaquín de",Creador,NA,España,A la flor llamada en inglés,49,Mayo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,28,
Revista Literaria. Publicación Mensual,563,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,Canción,49,Mayo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,28-29,
Revista Literaria. Publicación Mensual,564,"Rossel, Juan C.",Creador,NA,Perú,El poema del nido,49,Mayo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.6,29,
Revista Literaria. Publicación Mensual,565,"Heredia, José María de",Creador,NA,Cuba,A una ciudad muerta,49,Mayo de 1894,Sí,"Fernández, Enrique W.",,,Poesía,NA,NA,NA,0.5,29-30,
Revista Literaria. Publicación Mensual,566,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],49,Mayo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,30-35,
Revista Literaria. Publicación Mensual,567,"Laverde Amaya, Isidoro",Director,NA,Colombia,Libros venezolanos,49,Mayo de 1894,No,NA,Español,NA,Reseña,NA,NA,"Fidelia, de Gonzalo Picón Febres",6,35-41,También menciona la recepción de otros libros venezolanos. Indica que editores en Curacao son quienes enviaron Fidelia
Revista Literaria. Publicación Mensual,568,Anónimo,Creador,NA,NA,Instrucción pública. Exámenes de varios alumnos de escuelas normales,49,Mayo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,41-45,
Revista Literaria. Publicación Mensual,569,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",49,Mayo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/04/23,45-47,Noticias de publicación de libros y obras nacionales y extranjeras.
Revista Literaria. Publicación Mensual,570,Anónimo,Creador,NA,NA,Curiosidades,49,Mayo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/03/23,47-48,Notas sobre vida europea
Revista Literaria. Publicación Mensual,571,"Boixet i Castells, Ezequiel",Creador,Juan Buscón,España,La confesión,50,Julio de 1894,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,06/07/23,49-55,"Aparece sin dato de autor, pero fue posible establecer la autoría en la Hemeroteca Digital de España, el texto apareció en Ilustración artística (Barcelona). 19/2/1894. https://hemerotecadigital.bne.es/hd/es/viewer?id=ca5d5e3d-791f-422d-88e1-5ab09d114cbb"
Revista Literaria. Publicación Mensual,572,"Fernández, Rafael César",Creador,NA,Colombia,Guateque,50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,55-61,
Revista Literaria. Publicación Mensual,573,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,61-70,
Revista Literaria. Publicación Mensual,574,"Alcalá Galiano, José",Creador,NA,España,El coliseo,50,Julio de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,3,70-73,Fechado en Roma
Revista Literaria. Publicación Mensual,575,"Michelsen Uribe, Gustavo",Creador,NA,Colombia,Apuntes sobre la literatura danesa,50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,73-78,Sobre literatira danesa
Revista Literaria. Publicación Mensual,576,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Estudios biográficos de la historia de América [continuación],50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,78-80,
Revista Literaria. Publicación Mensual,577,"Laverde Amaya, Isidoro",Director,NA,Colombia,La literatura colombiana juzgada por Menéndez Pelayo,50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,4,81-84,
Revista Literaria. Publicación Mensual,578,Anónimo,Creador,NA,NA,Los presidentes de Venezuela,50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/08/23,85-86,
Revista Literaria. Publicación Mensual,579,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/03/23,86-88,Noticias de publicación de libros y obras nacionales y extranjeras.
Revista Literaria. Publicación Mensual,580,Anónimo,Creador,NA,NA,Curiosidades,50,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.8,88,Notas sobre vida europea
Revista Literaria. Publicación Mensual,581,"Calcaño, Eduardo",Creador,NA,Venezuela,Policarpa Salavarrieta. Mónolo en verso,51,Julio de 1894,No,NA,Español,NA,Teatro,Monólogo,NA,NA,07/05/23,89-96,
Revista Literaria. Publicación Mensual,582,"Guerra Azuola, Ramón",Creador,NA,Colombia,Don Luis Eduardo de Azuola,51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/05/23,96-101,
Revista Literaria. Publicación Mensual,583,"Caro, Miguel Antonio",Creador,NA,Colombia,A la estatua del libertador,51,Julio de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,05/03/23,102-107,
Revista Literaria. Publicación Mensual,584,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,107-113,
Revista Literaria. Publicación Mensual,585,"Ortiz, Nicolás",Creador,NA,Colombia,Patología conyugal,51,Julio de 1894,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,113-116,
Revista Literaria. Publicación Mensual,586,Anónimo,Creador,NA,Colombia,Instrucción pública. Escuela de medicina de la universidad de Colombia,51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,116-119,
Revista Literaria. Publicación Mensual,587,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería de Piedrahita [continuación del artículo Estudios biográficos de la historia de América],51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,119-122,
Revista Literaria. Publicación Mensual,588,"Cuéllar Durán, Zoilo",Creador,NA,Colombia,Bibliografía científica,51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,4,122-126,
Revista Literaria. Publicación Mensual,589,"Hugo, Victor",Creador,NA,Francia,De Victor Hugo [Alborada],51,Julio de 1894,Sí,"Gutiérrez, Antonio G.",Español,Francés,Poesía,NA,NA,NA,0.7,127,
Revista Literaria. Publicación Mensual,590,"Paláu, Melchor de",Creador,NA,España,En un álbum,51,Julio de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,127,
Revista Literaria. Publicación Mensual,591,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,128,Noticias de publicación de libros y obras nacionales y extranjeras.
Revista Literaria. Publicación Mensual,592,Anónimo,Creador,NA,NA,Curiosidades,51,Julio de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,128,Notas sobre vida europea
Revista Literaria. Publicación Mensual,593,Anónimo,Creador,NA,Francia,Una historia de amor,52,Agosto de 1894,Sí,NA,Español,Francés,Prosa Ficción,Cuento,NA,NA,04/05/23,129-133,Indica que el texto es anónimo y fue ganador en un concurso de cuento de Le Figaró de París.
Revista Literaria. Publicación Mensual,594,"Altamira, Rafael",Creador,NA,España,Una boda,52,Agosto de 1894,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,04/02/23,133-137,
Revista Literaria. Publicación Mensual,595,"González Obregón, Luis",Creador,NA,México,Antología de poetas mexicanos,52,Agosto de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/03/23,137-144,Reseñas de antologías de poesía mexinaca
Revista Literaria. Publicación Mensual,596,"Ibáñez, Pedro María",Creador,NA,Colombia,Hernando de Alcócer,52,Agosto de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/07/23,144-148,
Revista Literaria. Publicación Mensual,597,"Flórez Galindo, Federico ",Creador,"Florez G., Federico ",Perú,Plegaria a la Virgen María,52,Agosto de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,01/05/23,149-150,Fechado en Lima
Revista Literaria. Publicación Mensual,598,"Rivas Frade, Federico",Creador,NA,Colombia,Rimas,52,Agosto de 1894,No,NA,Español,NA,Poesía,Rima,NA,NA,0.5,150-151,
Revista Literaria. Publicación Mensual,599,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],52,Agosto de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/05/23,151-157,
Revista Literaria. Publicación Mensual,600,"Romero A., Ángel María",Creador,NA,Colombia,Caldas,52,Agosto de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,157-158,Fechado en Popayán
Revista Literaria. Publicación Mensual,601,"Calcaño, Julio",Creador,NA,Venezuela,Después de la fiebre,52,Agosto de 1894,No,NA,Español,NA,Poesía,NA,"Ríos, José Manuel de",,1,158-159,
Revista Literaria. Publicación Mensual,602,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",52,Agosto de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,159,Noticias de publicación de libros y obras nacionales y extranjeras.
Revista Literaria. Publicación Mensual,603,"Mejía, Epifanio",Creador,NA,Colombia,El arriero de Antioquia,52,Agosto de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,1,160,
Revista Literaria. Publicación Mensual,604,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,09/02/23,161-170,
Revista Literaria. Publicación Mensual,605,"Balart, Federico",Creador,NA,España,Páginas sueltas. El prosaísmo en el arte,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,170-173,
Revista Literaria. Publicación Mensual,606,"Pí y Margall, Francisco",Creador,NA,España,Don Francisco de Quevedo,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,173-174,
Revista Literaria. Publicación Mensual,607,"Palacio, Manuel del",Creador,NA,España,El gran sátiro,53,Septiembre de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,174-175,
Revista Literaria. Publicación Mensual,608,"Quevedo, Francisco de ",Creador,NA,España,Letrilla satírica de Don Francisco de Quevedo,53,Septiembre de 1894,No,NA,Español,NA,Poesía,Letrilla,NA,NA,1,175-176,
Revista Literaria. Publicación Mensual,609,Anónimo,Creador,NA,NA,Muerte de amor,53,Septiembre de 1894,Sí,"Calcaño, José Antonio",Español,Portugués,Poesía,NA,NA,NA,0.5,176,Traducción. No ha sido posible establecer aún el texto original ni el autor.
Revista Literaria. Publicación Mensual,610,"Laverde Amaya, Isidoro",Director,NA,Colombia,El astro que se apaga,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,177,
Revista Literaria. Publicación Mensual,611,"Laverde Amaya, Isidoro",Director,NA,Colombia,El doctor Núñez en El Cabrero,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,177-182,
Revista Literaria. Publicación Mensual,612,"Balart, Federico",Creador,NA,España,Aspiraciones,53,Septiembre de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,1,182-183,
Revista Literaria. Publicación Mensual,613,"Méndez, Juan de Dios",Creador,NA,Venezuela,La locomotora,53,Septiembre de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.8,183-184,"Se aclara que es Juan de Dios Méndez, hijo. El poema también aparece en El Perú Ilustrad. Ver nota 5. en el artículo : http://www.acadarts.org/Entre-bastidores-texto-y-notas.pdf . Méndez fue directos de la revista La semana : revista literaria"
Revista Literaria. Publicación Mensual,614,Anónimo,Creador,NA,NA,Venezuela,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,184-191,Sobre Venezuela
Revista Literaria. Publicación Mensual,615,Anónimo,Creador,NA,NA,Las tarjetas,53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,191-193,Sobre la invención de las tarjetas de visista en China y su uso en Europa
Revista Literaria. Publicación Mensual,616,"Laverde Amaya, Isidoro",Creador,NA,Colombia,Bibliografía colombiana [continúa],53,Septiembre de 1894,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,7,193-200,
Revista Literaria. Publicación Mensual,617,"Arenal, Concepción",Creador,NA,España,"Estudios morales [Fragmento de La beneficencia, la filantropia y la caridad]",54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/05/23,201-206,Tema mujer
Revista Literaria. Publicación Mensual,618,"Pereira Gamba, Próspero",Creador,NA,Colombia,Sucesos de mi tiempo [continúa],54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/07/23,206-212,
Revista Literaria. Publicación Mensual,619,"Laverde Amaya, Isidoro",Director,NA,Colombia,Don Carlos Holguín,54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,212-214,Fechado en Madrid
Revista Literaria. Publicación Mensual,620,"Siles, José de",Creador,NA,España,La crisis del libro,54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/08/23,214-216,Sobre precio del libro en Francia
Revista Literaria. Publicación Mensual,621,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía colombiana [continuación],54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,11/02/23,216-227,
Revista Literaria. Publicación Mensual,622,"Ossorio y Bernard, Manuel",Creador,NA,España,El farsante,54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/08/23,227-230,
Revista Literaria. Publicación Mensual,623,"Jackson Veyán, José",Creador,NA,España,Pensamiento y corazón,54,Octubre de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,230-231,"En esta revista no se indica nombre de autor, pero fue posible establecerla en la Hemeroteca Digital de España. El poema aparece en La Moda Elegante (Cádiz) 1884: La Moda elegante (Cádiz): https://hemerotecadigital.bne.es/hd/es/viewer?id=f4aae82e-25b1-4b5e-9772-5022bbffb9aa&page=6"
Revista Literaria. Publicación Mensual,624,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",54,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/07/23,231-232,Noticias de publicación de libros y obras nacionales y extranjeras.
Revista Literaria. Publicación Mensual,625,"Guerra Azuola, Ramón",Creador,NA,Colombia,El señor don Manuel María Aya,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/07/23,233-237,
Revista Literaria. Publicación Mensual,626,"Romero P., Carlos",Creador,NA,NA,Ocaña,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,237-241,
Revista Literaria. Publicación Mensual,627,"Shakespeare, William",Creador,NA,Inglaterra,Romeo y Julieta,55.56,Octubre de 1894,Sí,"Roa Bárcena, José María",Español,Inglés,Teatro,NA,NA,NA,01/02/23,242-243,
Revista Literaria. Publicación Mensual,628,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía colombiana [continuación],55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,30/03/23,244-275,
Revista Literaria. Publicación Mensual,629,Anónimo,Creador,NA,NA,Ecuador,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/07/23,275-280,Sobre Ecuador
Revista Literaria. Publicación Mensual,630,"Fernández Villegas, Francisco",Creador,Zeda,España,Las Apariencias,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/03/23,281-283,Indica que es tomado del periódico La Época (Madrid).
Revista Literaria. Publicación Mensual,631,"Silvela, Francisco",Creador,NA,España,Páginas sueltas. Las cartas de amor,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/07/23,283-284,
Revista Literaria. Publicación Mensual,632,"Wyzewa, Teodor de",Creador,NA,Polonia,Una novela española,55.56,Octubre de 1894,No,NA,Español,NA,Reseña,NA,NA,"El Doctor Wolski, de Sofia Casanova",02/07/23,285-87,Tema mujer: comenta libro de Sofía Casanova (El doctor Wolsky).
Revista Literaria. Publicación Mensual,633,"Laverde Amaya, Isidoro",Creador,NA,Colombia,Emiro Kastos,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,287-290,
Revista Literaria. Publicación Mensual,634,"García, Evaristo",Creador,NA,Colombia,Impresiones de viaje. De Honda a Pavas,55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/06/23,290-292,
Revista Literaria. Publicación Mensual,635,Anónimo,Creador,NA,NA,"Noticias sobre libros, periódicos y autores",55.56,Octubre de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,292-296,Noticias de publicación de libros y obras nacionales y extranjeras.
